gid,pid,words,sentence_number
17,sevcwenteigenp2,वितरण,4
17,sevcwenteigenp2,समस्त,5
17,sevcwenteigenp2,"ग्रामीण,सशक्तिकरण,इफको",6
17,sevcwenteigenp2,,7
17,sevcwenteigenp2,तरुवर,8
17,sevcwenteigenp2,,9
17,sevcwenteigenp2,,10
17,sevcwenteigenp2,,11
17,sevcwenteigenp2,,12
17,sevcwenteigenp2,,13
17,sevcwenteigenp2,जुलाहे,14
17,sevcwenteigenp2,,15
17,sevcwenteigenp2,जामे,16
17,sevcwenteigenp2,,17
17,sevcwenteigenp2,,18
17,sevcwenteigenp2,"स्‍वत,उत्‍पत्ति,सिद्धान्‍त",19
17,sevcwenteigenp2,,20
17,sevcwenteigenp2,,21
17,sevcwenteigenp2,,22
17,sevcwenteigenp2,,23
17,sevcwenteigenp2,,24
17,sevcwenteigenp2,"उपरोपिका,एधास्तर,वृंत,एधास्तर",25
17,sevcwenteigenp2,विनियोग,26
17,sevcwenteigenp2,,27
17,sevcwenteigenp2,त्वचा,28
17,sevcwenteigenp2,,29
17,sevcwenteigenp2,मंजरी,30
17,sevcwenteigenp2,,31
17,sevcwenteigenp2,,32
17,sevcwenteigenp2,अंतरिक्ष,33
17,sevcwenteigenp2,,34
17,sevcwenteigenp2,,35
17,sevcwenteigenp2,,36
17,sevcwenteigenp2,रंजकता,37
17,sevcwenteigenp2,अनुसंधान,38
17,sevcwenteigenp2,समृद्धि,39
17,sevcwenteigenp2,,40
17,sevcwenteigenp2,,41
17,sevcwenteigenp2,,42
17,sevcwenteigenp2,,43
17,sevcwenteigenp2,,44
17,sevcwenteigenp2,,45
17,sevcwenteigenp2,पंडे,46
17,sevcwenteigenp2,,47
17,sevcwenteigenp2,गोमती,48
17,sevcwenteigenp2,,49
17,sevcwenteigenp2,,50
17,sevcwenteigenp2,तानों,51
17,sevcwenteigenp2,,52
17,sevcwenteigenp2,छुऊँगा,53
17,sevcwenteigenp2,,54
17,sevcwenteigenp2,जाट,55
17,sevcwenteigenp2,,56
17,sevcwenteigenp2,"बब्बू,गठीले",57
17,sevcwenteigenp2,,58
17,sevcwenteigenp2,,59
17,sevcwenteigenp2,वाहवाह,60
17,sevcwenteigenp2,,61
17,sevcwenteigenp2,,62
17,sevcwenteigenp2,"श्रेयस्कर,कृति",63
17,sevcwenteigenp2,,64
17,sevcwenteigenp2,स्त्रियों,65
17,sevcwenteigenp2,हँडिया,66
17,sevcwenteigenp2,,67
17,sevcwenteigenp2,छींटे,68
17,sevcwenteigenp2,,69
17,sevcwenteigenp2,बैक,70
17,sevcwenteigenp2,"साप्ताहिक,सैरगाह",71
17,sevcwenteigenp2,,72
17,sevcwenteigenp2,"ईंधन,अधिभार",73
17,sevcwenteigenp2,न्यायिक,74
17,sevcwenteigenp2,चौपारण,75
17,sevcwenteigenp2,,76
17,sevcwenteigenp2,,77
17,sevcwenteigenp2,,78
17,sevcwenteigenp2,,79
17,sevcwenteigenp2,,80
17,sevcwenteigenp2,,81
17,sevcwenteigenp2,,82
17,sevcwenteigenp2,,83
17,sevcwenteigenp2,,84
17,sevcwenteigenp2,कर्कश,85
17,sevcwenteigenp2,ध्वन्यात्मकता,86
17,sevcwenteigenp2,नामावली,87
17,sevcwenteigenp2,,88
17,sevcwenteigenp2,सेंधमारी,89
17,sevcwenteigenp2,अतिरिक्त,90
17,sevcwenteigenp2,,91
17,sevcwenteigenp2,सड़ांध,92
17,sevcwenteigenp2,,93
17,sevcwenteigenp2,,94
17,sevcwenteigenp2,,95
17,sevcwenteigenp2,मस्तिष्क,96
17,sevcwenteigenp2,"शब्दाडंबर,द्वंद्व,तीक्ष्ण",97
17,sevcwenteigenp2,,98
17,sevcwenteigenp2,समस्त,99
17,sevcwenteigenp3,विभाग,0
17,sevcwenteigenp3,अद्वितीय,1
17,sevcwenteigenp3,वैविध्य,2
17,sevcwenteigenp3,त्वचा,3
17,sevcwenteigenp3,वितरण,4
17,sevcwenteigenp3,सम्पुट,5
17,sevcwenteigenp3,सशक्तिकरण,6
17,sevcwenteigenp3,अधिग्राहण,7
17,sevcwenteigenp3,तरुवर,8
17,sevcwenteigenp3,अड़चने,9
17,sevcwenteigenp3,होहल्‍ला,10
17,sevcwenteigenp3,मेंलेकिन,11
17,sevcwenteigenp3,पिटारे,12
17,sevcwenteigenp3,दण्डित,13
17,sevcwenteigenp3,"जुलाहे,चूल्हा",14
17,sevcwenteigenp3,पीतल,15
17,sevcwenteigenp3,"कंजूस,जामे",16
17,sevcwenteigenp3,सदुपयोग,17
17,sevcwenteigenp3,सिंहासन,18
17,sevcwenteigenp3,"धारणा,स्‍वत,उत्‍पत्ति,सिद्धान्‍त",19
17,sevcwenteigenp3,चिमटते,20
17,sevcwenteigenp3,"घूमूँ,टहलूँ",21
17,sevcwenteigenp3,झटपट,22
17,sevcwenteigenp3,ठिठुरते,23
17,sevcwenteigenp3,"दाँव,पेंच",24
17,sevcwenteigenp3,"उपरोपिका,एधास्तर,वृंत,एधास्तर",25
17,sevcwenteigenp3,"प्रकार,विनियोग,साधन",26
17,sevcwenteigenp3,इनफिनिटी,27
17,sevcwenteigenp3,"लोटने,त्वचा,नियंत्रित",28
17,sevcwenteigenp3,"आदर्श,लोकप्रिय,नायक",29
17,sevcwenteigenp3,"आम्र,मंजरी,माहात्म्य",30
17,sevcwenteigenp3,"विध्वा्नो,इमाम,ग़ज़ाली",31
17,sevcwenteigenp3,"शीर्ष,सक्षम",32
17,sevcwenteigenp3,"उल्का,पिंड,परत",33
17,sevcwenteigenp3,प्रशासन,34
17,sevcwenteigenp3,"लौ,स्याही",35
17,sevcwenteigenp3,"प्रकार,परिक्रमा,केन्द्र",36
17,sevcwenteigenp3,"आबादी,स्लेटी,रंजकता,क्षीण",37
17,sevcwenteigenp3,"अनुसंधान,उपग्रह,प्रक्षेपण",38
17,sevcwenteigenp3,"आर्थिक,समृद्धि,निर्भर",39
17,sevcwenteigenp3,"तिरछी,दृष्टि",40
17,sevcwenteigenp3,"दूने,चौगुने,लत",41
17,sevcwenteigenp3,"कदाचित्,क्रुद्ध",42
17,sevcwenteigenp3,हस्तक्षेप,43
17,sevcwenteigenp3,"भोज,तरकारी,कढ़ाव,उड़ेल",44
17,sevcwenteigenp3,युग,45
17,sevcwenteigenp3,"तत्पश्चात्,पंडे",46
17,sevcwenteigenp3,"जन्मदाता,तजरबा",47
17,sevcwenteigenp3,हरज,48
17,sevcwenteigenp3,"दशा,कंठ",49
17,sevcwenteigenp3,प्रबंध,50
17,sevcwenteigenp3,तानों,51
17,sevcwenteigenp3,"बेचू,मनुष्य",52
17,sevcwenteigenp3,निश्चय,53
17,sevcwenteigenp3,"सृष्टि,सौभाग्य,धन्य",54
17,sevcwenteigenp3,दाढिय़ों,55
17,sevcwenteigenp3,निर्दोष,56
17,sevcwenteigenp3,"नाटे,गठीले,यतीमखाने",57
17,sevcwenteigenp3,"तलाशी,जबर्दस्त",58
17,sevcwenteigenp3,इतराईं,59
17,sevcwenteigenp3,सनम,60
17,sevcwenteigenp3,एक्स,61
17,sevcwenteigenp3,"मूल,तानाबाना",62
17,sevcwenteigenp3,"श्रेयस्कर,कृति",63
17,sevcwenteigenp3,"कोठरी,निगाह",64
17,sevcwenteigenp3,"हालाँकि,स्त्रियों,अंततः",65
17,sevcwenteigenp3,हँडिया,66
17,sevcwenteigenp3,भोली,67
17,sevcwenteigenp3,"निमन्त्रण,जमजम,स्यालकोट",68
17,sevcwenteigenp3,"बदहवास,बौखलाया,खैरियत",69
17,sevcwenteigenp3,कार्यरत,70
17,sevcwenteigenp3,"साप्ताहिक,सैरगाह",71
17,sevcwenteigenp3,एहसास,72
17,sevcwenteigenp3,"ईंधन,अधिभार",73
17,sevcwenteigenp3,"अभियुक्तों,हिरासत",74
17,sevcwenteigenp3,"चौपारण,दर्जनों",75
17,sevcwenteigenp3,होस्ट,76
17,sevcwenteigenp3,उम्र,77
17,sevcwenteigenp3,"दरअसल,पत्ते",78
17,sevcwenteigenp3,कोख,79
17,sevcwenteigenp3,"घरेलू,मिलाजुला",80
17,sevcwenteigenp3,"वांग,द्विपक्षीय,विमर्श",81
17,sevcwenteigenp3,अंग्रेज़ी,82
17,sevcwenteigenp3,"नियंत्रक,महालेखा,परीक्षक",83
17,sevcwenteigenp3,"सालाना,आमदनी,प्रतिशत,सरचार्ज",84
17,sevcwenteigenp3,"कर्कश,विनती",85
17,sevcwenteigenp3,ध्वन्यात्मकता,86
17,sevcwenteigenp3,"नामावली,निश्चय",87
17,sevcwenteigenp3,ब्रह्म,88
17,sevcwenteigenp3,"शेष,सेंधमारी",89
17,sevcwenteigenp3,"अतिरिक्त,पर्व,उल्लेख,बैसाख",90
17,sevcwenteigenp3,"मार्क्सवाद,परिवर्तन",91
17,sevcwenteigenp3,"सड़ांध,संभावनाओं",92
17,sevcwenteigenp3,पक्रिया,93
17,sevcwenteigenp3,"सभयता,साझा,कटु,संवेदनाओं",94
17,sevcwenteigenp3,चरित्र,95
17,sevcwenteigenp3,"गहमरी,मस्तिष्क",96
17,sevcwenteigenp3,"शब्दाडंबर,सर्वाधिक,तीक्ष्ण",97
17,sevcwenteigenp3,"नागार्जुन,एहसास",98
17,sevcwenteigenp3,"उपदेशों,समस्त",99
17,sevcwenteigenp4,,0
17,sevcwenteigenp4,अद्वितीय,1
17,sevcwenteigenp4,"वैविध्य,अनुपम,विशिष्टता",2
17,sevcwenteigenp4,,3
17,sevcwenteigenp4,"निःशुल्क,वितरण",4
17,sevcwenteigenp4,"पठन,सम्पुट",5
17,sevcwenteigenp4,,6
17,sevcwenteigenp4,अधिग्राहण,7
17,sevcwenteigenp4,तरुवर,8
17,sevcwenteigenp4,,9
17,sevcwenteigenp4,होहल्‍ला,10
17,sevcwenteigenp4,,11
17,sevcwenteigenp4,,12
17,sevcwenteigenp4,,13
17,sevcwenteigenp4,जुलाहे,14
17,sevcwenteigenp4,,15
17,sevcwenteigenp4,जामे,16
17,sevcwenteigenp4,,17
17,sevcwenteigenp4,,18
17,sevcwenteigenp4,"धारणा,स्‍वत,उत्‍पत्ति,सिद्धान्‍त",19
17,sevcwenteigenp4,चिमटते,20
17,sevcwenteigenp4,,21
17,sevcwenteigenp4,,22
17,sevcwenteigenp4,,23
17,sevcwenteigenp4,"दाँव,पेंच",24
17,sevcwenteigenp4,"उपरोपिका,एधास्तर,मूल,वृंत,एधास्तर",25
17,sevcwenteigenp4,विनियोग,26
17,sevcwenteigenp4,तहत,27
17,sevcwenteigenp4,नियंत्रित,28
17,sevcwenteigenp4,,29
17,sevcwenteigenp4,"मंजरी,माहात्म्य",30
17,sevcwenteigenp4,"मत,हुसैन",31
17,sevcwenteigenp4,शीर्ष,32
17,sevcwenteigenp4,"उल्का,पिंड",33
17,sevcwenteigenp4,प्रशासन,34
17,sevcwenteigenp4,"लव,लौ,स्याही",35
17,sevcwenteigenp4,"आकाश,गंगा",36
17,sevcwenteigenp4,रंजकता,37
17,sevcwenteigenp4,"उपग्रह,प्रक्षेपण",38
17,sevcwenteigenp4,,39
17,sevcwenteigenp4,,40
17,sevcwenteigenp4,दूने,41
17,sevcwenteigenp4,क्रुद्ध,42
17,sevcwenteigenp4,हस्तक्षेप,43
17,sevcwenteigenp4,कढ़ाव,44
17,sevcwenteigenp4,,45
17,sevcwenteigenp4,"तत्पश्चात्,पंडे",46
17,sevcwenteigenp4,,47
17,sevcwenteigenp4,गोमती,48
17,sevcwenteigenp4,,49
17,sevcwenteigenp4,,50
17,sevcwenteigenp4,गर्मी,51
17,sevcwenteigenp4,,52
17,sevcwenteigenp4,,53
17,sevcwenteigenp4,सृष्टि,54
17,sevcwenteigenp4,,55
17,sevcwenteigenp4,फिजा,56
17,sevcwenteigenp4,"नाटे,गठीले,यतीमखाने",57
17,sevcwenteigenp4,,58
17,sevcwenteigenp4,इतराईं,59
17,sevcwenteigenp4,,60
17,sevcwenteigenp4,,61
17,sevcwenteigenp4,"मूल,जड़,रस",62
17,sevcwenteigenp4,"श्रेयस्कर,कृति",63
17,sevcwenteigenp4,कोठरी,64
17,sevcwenteigenp4,अंततः,65
17,sevcwenteigenp4,हँडिया,66
17,sevcwenteigenp4,,67
17,sevcwenteigenp4,"आबे,जमजम,स्यालकोट",68
17,sevcwenteigenp4,बदहवास,69
17,sevcwenteigenp4,कार्यरत,70
17,sevcwenteigenp4,सैरगाह,71
17,sevcwenteigenp4,,72
17,sevcwenteigenp4,,73
17,sevcwenteigenp4,,74
17,sevcwenteigenp4,चौपारण,75
17,sevcwenteigenp4,,76
17,sevcwenteigenp4,,77
17,sevcwenteigenp4,,78
17,sevcwenteigenp4,,79
17,sevcwenteigenp4,रुख,80
17,sevcwenteigenp4,"वरिष्ठ,द्विपक्षीय,विमर्श",81
17,sevcwenteigenp4,,82
17,sevcwenteigenp4,,83
17,sevcwenteigenp4,सरचार्ज,84
17,sevcwenteigenp4,,85
17,sevcwenteigenp4,ध्वन्यात्मकता,86
17,sevcwenteigenp4,,87
17,sevcwenteigenp4,ब्रह्म,88
17,sevcwenteigenp4,सेंधमारी,89
17,sevcwenteigenp4,,90
17,sevcwenteigenp4,,91
17,sevcwenteigenp4,सड़ांध,92
17,sevcwenteigenp4,पक्रिया,93
17,sevcwenteigenp4,साझा,94
17,sevcwenteigenp4,,95
17,sevcwenteigenp4,,96
17,sevcwenteigenp4,"द्वंद्व,सर्वाधिक,तीक्ष्ण",97
17,sevcwenteigenp4,,98
17,sevcwenteigenp4,,99
17,sevcwenteigenp5,विभाग,0
17,sevcwenteigenp5,,1
17,sevcwenteigenp5,विशिष्टता,2
17,sevcwenteigenp5,,3
17,sevcwenteigenp5,वितरण,4
17,sevcwenteigenp5,योगाभ्यास,5
17,sevcwenteigenp5,सशक्तिकरण,6
17,sevcwenteigenp5,अधिग्राहण,7
17,sevcwenteigenp5,शरण,8
17,sevcwenteigenp5,"अड़चने,ज्योतिषीय",9
17,sevcwenteigenp5,होहल्‍ला,10
17,sevcwenteigenp5,मेंलेकिन,11
17,sevcwenteigenp5,पिटारे,12
17,sevcwenteigenp5,दण्डित,13
17,sevcwenteigenp5,चूल्हा,14
17,sevcwenteigenp5,पीतल,15
17,sevcwenteigenp5,,16
17,sevcwenteigenp5,सदुपयोग,17
17,sevcwenteigenp5,सिंहासन,18
17,sevcwenteigenp5,सिद्धान्‍त,19
17,sevcwenteigenp5,चिमटते,20
17,sevcwenteigenp5,टहलूँ,21
17,sevcwenteigenp5,,22
17,sevcwenteigenp5,ठिठुरते,23
17,sevcwenteigenp5,पेंच,24
17,sevcwenteigenp5,"एधास्तर,पूर्ण",25
17,sevcwenteigenp5,विनियोग,26
17,sevcwenteigenp5,इनफिनिटी,27
17,sevcwenteigenp5,,28
17,sevcwenteigenp5,लोकप्रिय,29
17,sevcwenteigenp5,मिलाकर,30
17,sevcwenteigenp5,"विध्वा्नो,ग़ज़ाली,यज़ीद",31
17,sevcwenteigenp5,,32
17,sevcwenteigenp5,उल्का,33
17,sevcwenteigenp5,विशेष,34
17,sevcwenteigenp5,स्याही,35
17,sevcwenteigenp5,"परिक्रमा,परिक्रमा",36
17,sevcwenteigenp5,रंजकता,37
17,sevcwenteigenp5,प्रक्षेपण,38
17,sevcwenteigenp5,व्यापार,39
17,sevcwenteigenp5,तिरछी,40
17,sevcwenteigenp5,चौगुने,41
17,sevcwenteigenp5,"कदाचित्,क्रुद्ध",42
17,sevcwenteigenp5,"दूसरों,हस्तक्षेप",43
17,sevcwenteigenp5,मुट्ठी,44
17,sevcwenteigenp5,,45
17,sevcwenteigenp5,तत्पश्चात्,46
17,sevcwenteigenp5,जन्मदाता,47
17,sevcwenteigenp5,गोमती,48
17,sevcwenteigenp5,,49
17,sevcwenteigenp5,प्रबंध,50
17,sevcwenteigenp5,,51
17,sevcwenteigenp5,,52
17,sevcwenteigenp5,"निश्चय,छुऊँगा",53
17,sevcwenteigenp5,धन्य,54
17,sevcwenteigenp5,दाढिय़ों,55
17,sevcwenteigenp5,,56
17,sevcwenteigenp5,यतीमखाने,57
17,sevcwenteigenp5,,58
17,sevcwenteigenp5,इतराईं,59
17,sevcwenteigenp5,,60
17,sevcwenteigenp5,,61
17,sevcwenteigenp5,तानाबाना,62
17,sevcwenteigenp5,"श्रेयस्कर,कमजोरियाँ",63
17,sevcwenteigenp5,शिवराज,64
17,sevcwenteigenp5,स्त्रियों,65
17,sevcwenteigenp5,हँडिया,66
17,sevcwenteigenp5,,67
17,sevcwenteigenp5,जमजम,68
17,sevcwenteigenp5,"बदहवास,बौखलाया",69
17,sevcwenteigenp5,,70
17,sevcwenteigenp5,साप्ताहिक,71
17,sevcwenteigenp5,,72
17,sevcwenteigenp5,"विदेशी,ईंधन",73
17,sevcwenteigenp5,अभियुक्तों,74
17,sevcwenteigenp5,हज़ारीबाग,75
17,sevcwenteigenp5,,76
17,sevcwenteigenp5,तौफीक,77
17,sevcwenteigenp5,,78
17,sevcwenteigenp5,कोख,79
17,sevcwenteigenp5,"यूरोपीय,एशियाई",80
17,sevcwenteigenp5,द्विपक्षीय,81
17,sevcwenteigenp5,,82
17,sevcwenteigenp5,महालेखा,83
17,sevcwenteigenp5,आमदनी,84
17,sevcwenteigenp5,"कर्कश,वाणी",85
17,sevcwenteigenp5,ध्वन्यात्मकता,86
17,sevcwenteigenp5,नामावली,87
17,sevcwenteigenp5,,88
17,sevcwenteigenp5,सेंधमारी,89
17,sevcwenteigenp5,"उल्लेख,बैसाख",90
17,sevcwenteigenp5,मार्क्सवाद,91
17,sevcwenteigenp5,"ठहरना,संभावनाओं",92
17,sevcwenteigenp5,,93
17,sevcwenteigenp5,"विकसित,संवेदनाओं",94
17,sevcwenteigenp5,चरित्र,95
17,sevcwenteigenp5,"गहमरी,मस्तिष्क",96
17,sevcwenteigenp5,तीक्ष्ण,97
17,sevcwenteigenp5,तापमान,98
17,sevcwenteigenp5,उपदेशों,99
16,sicwxteigenp1,"कुएं,विभाग",0
16,sicwxteigenp1,अद्वितीय,1
16,sicwxteigenp1,,2
16,sicwxteigenp1,,3
16,sicwxteigenp1,निःशुल्क,4
16,sicwxteigenp1,योगाभ्यास,5
16,sicwxteigenp1,"सशक्तिकरण,इफको",6
16,sicwxteigenp1,"एयरवेज,अधिग्राहण",7
16,sicwxteigenp1,आया,8
16,sicwxteigenp1,,9
16,sicwxteigenp1,,10
16,sicwxteigenp1,,11
16,sicwxteigenp1,"नियमी,उजागर",12
16,sicwxteigenp1,,13
16,sicwxteigenp1,,14
16,sicwxteigenp1,,15
16,sicwxteigenp1,,16
16,sicwxteigenp1,शाकसब्‍जी,17
16,sicwxteigenp1,,18
